	pval	adjpval	beta	ci_low	ci_high	symbol
ENSG00000119333	0.11697412530737016	0.2630125984635227	-0.015527524863964463	-0.03494150632879427	0.00388645660086534	WDR34
ENSG00000074842	0.11722914155484337	0.2630125984635227	-0.020016032392474608	-0.04505940199870101	0.005027337213751794	MYDGF
ENSG00000104979	0.11730361891473114	0.2630125984635227	-0.01889967552358373	-0.04255110374910704	0.004751752701939581	C19orf53
ENSG00000106263	0.11990875372737655	0.2676534681414655	-0.017360392629125924	-0.03923969540088927	0.004518910142637427	EIF3B
ENSG00000135940	0.1220913796294415	0.2677442535733366	-0.01749657775358242	-0.03967733516813997	0.004684179660975122	COX5B
ENSG00000125505	0.12170149569553114	0.2677442535733366	-0.01961397430809733	-0.04445302598342675	0.005225077367232083	MBOAT7
ENSG00000131748	0.1210532294720373	0.2677442535733366	-0.01674992366470808	-0.03792505656366646	0.004425209234250303	STARD3
ENSG00000161960	0.1205668804287477	0.2677442535733366	0.020981085276850095	-0.005508356121391254	0.04747052667509144	EIF4A1
ENSG00000177600	0.1239069854066234	0.27011338883671543	-0.012070497458023011	-0.027446849626427648	0.0033058547103816272	RPLP2
ENSG00000141753	0.12425215886488909	0.27011338883671543	0.015217323248991553	-0.004185503429070066	0.03462014992705317	IGFBP4
ENSG00000141552	0.12617504224935908	0.27076189323896793	-0.019602878701366733	-0.044725098410088385	0.005519341007354916	ANAPC11
ENSG00000127884	0.12572097251457456	0.27076189323896793	-0.01971987825545708	-0.04496174966230365	0.0055219931513894975	ECHS1
ENSG00000253626	0.1256725319293662	0.27076189323896793	-0.018917397732265223	-0.0431289761114192	0.005294180646888753	EIF5AL1
ENSG00000138080	0.128079416631308	0.2736739671609145	-0.021963316647493878	-0.05025191635883297	0.006325283063845218	EMILIN1
ENSG00000211445	0.12909292931151617	0.2746658070457791	0.017139898270378526	-0.004994803267644749	0.0392745998084018	GPX3
ENSG00000214530	0.13369745822990098	0.2832573267582648	-0.018093707003883044	-0.04174076988568161	0.005553355877915521	STARD10
ENSG00000087245	0.13571458010956117	0.2863176795560362	-0.020003554521686246	-0.046282236532839915	0.006275127489467427	MMP2
__ambiguous[ENSG00000251357+ENSG00000240972]	0.13721560252498058	0.287461815707914	-0.012028671940397358	-0.027891359589642336	0.003834015708847619	None
ENSG00000182809	0.13816665127485706	0.287461815707914	-0.015485092551132148	-0.035955307426250104	0.004985122323985807	CRIP2
ENSG00000004399	0.13855659517121455	0.287461815707914	-0.01913050008348807	-0.0444447085616623	0.006183708394686165	PLXND1
ENSG00000142937	0.13772613727657657	0.287461815707914	0.013032308413310508	-0.0041762387894037165	0.030240855616024735	RPS8
ENSG00000136930	0.14203733626598197	0.292510173570945	-0.01705188328833763	-0.03981446575755383	0.005710699180878576	PSMB7
ENSG00000099958	0.14215994435547927	0.292510173570945	0.02029300385793442	-0.006804485588620249	0.047390493304489086	DERL3
ENSG00000171223	0.14314764623779144	0.293335340651212	-0.021371052231051752	-0.049978732680038995	0.007236628217935491	JUNB
ENSG00000176340	0.14688723894646902	0.29495429507323095	-0.014445903762566697	-0.033964150235566995	0.005072342710433598	COX8A
ENSG00000170889	0.14556129584532232	0.29495429507323095	0.011943986893837185	-0.0041408993220348154	0.028028873109709185	RPS9
ENSG00000174444	0.1461594268232312	0.29495429507323095	0.01603135156690876	-0.005590025931526094	0.037652729065343615	RPL4
ENSG00000089327	0.14513499668555008	0.29495429507323095	-0.01763924951723102	-0.041368758128052706	0.006090259093590664	FXYD5
ENSG00000213988	0.14635319691128873	0.29495429507323095	-0.015289876058797568	-0.035921136652976665	0.005341384535381528	ZNF90
ENSG00000147604	0.147614531766733	0.295229063533466	0.017158777071308987	-0.006066620649556705	0.04038417479217468	RPL7
ENSG00000132507	0.14942580549804307	0.29766096712757584	-0.01737930571358382	-0.04100839630487381	0.0062497848777061625	EIF5A
ENSG00000171222	0.15106101090809038	0.2978535620684074	-0.015083363010279653	-0.035673260583126934	0.005506534562567627	SCAND1
ENSG00000196924	0.15056810893980424	0.2978535620684074	-0.013310851356965091	-0.031459224659418555	0.004837521945488369	FLNA
ENSG00000164692	0.15130960953075095	0.2978535620684074	-0.02201329470907674	-0.05208133655935768	0.008054747141204199	COL1A2
ENSG00000170476	0.15282972950829635	0.29966613629077715	0.014886036090584396	-0.005522430276521641	0.03529450245769043	MZB1
ENSG00000131143	0.1537515880648899	0.30029607043923806	-0.014748356838317767	-0.03501346838703708	0.005516754710401549	COX4I1
ENSG00000143774	0.1554960304803129	0.3025214600784298	-0.014874887586848023	-0.03540050027983185	0.005650725106135799	GUK1
ENSG00000125844	0.15697928777770603	0.3042234259257869	0.017568676353874237	-0.006761054239674456	0.04189840694742293	RRBP1
ENSG00000148303	0.15957018695113556	0.3068657441367991	-0.012366838426015193	-0.02959985476045225	0.004866177908421865	RPL7A
ENSG00000002586	0.15944409981071117	0.3068657441367991	-0.018482705384972507	-0.044230315805059366	0.007264905035114351	CD99
ENSG00000149257	0.16158714607723756	0.30837241617793426	-0.023296302006635072	-0.05591626889529941	0.009323664882029264	SERPINH1
ENSG00000142173	0.16147796952297827	0.30837241617793426	-0.014286983155965417	-0.03428670557403368	0.005712739262102851	COL6A2
ENSG00000100911	0.16230693302743932	0.3085683137403789	-0.01820255552312715	-0.04373390639833134	0.00732879535207704	PSME2
ENSG00000048140	0.16490854573765454	0.3123267911698002	-0.019683941386075137	-0.04746417138590742	0.008096288613757142	TSPAN17
ENSG00000118181	0.17048150619358038	0.3192537569168172	0.013346805563019357	-0.005738373146623149	0.03243198427266186	RPS25
ENSG00000156508	0.17045558634189267	0.3192537569168172	0.017350290303341415	-0.00745814131412394	0.042158721920806774	EEF1A1
ENSG00000178209	0.16960518800290664	0.3192537569168172	-0.016418737155958037	-0.039848481557154876	0.007011007245238801	PLEC
ENSG00000123416	0.17196106846077563	0.320218037130806	-0.01825768343428154	-0.04445552158810255	0.007940154719539471	TUBA1B
ENSG00000030582	0.17227730397637364	0.320218037130806	-0.013724020060202515	-0.033431057211696494	0.005983017091291466	GRN
ENSG00000185825	0.17382150012991132	0.32070387477843415	-0.012841160388921793	-0.0313468363148084	0.00566451553696481	BCAP31
ENSG00000167526	0.1734663100587644	0.32070387477843415	0.010522654736417024	-0.004629257396959935	0.025674566869793983	RPL13
ENSG00000159210	0.1751731439792173	0.32082993402787047	-0.014574652424086945	-0.03564448416872248	0.00649517932054859	SNF8
ENSG00000173372	0.1746091152781895	0.32082993402787047	-0.012895867950426123	-0.03151440064174589	0.005722664740893646	C1QA
ENSG00000160948	0.17638160140903208	0.32186423614786874	0.017535561266361303	-0.007885716882837724	0.04295683941556033	VPS28
ENSG00000143420	0.17948584604967338	0.32633790190849704	-0.018138671252056073	-0.04462312960483726	0.008345787100725116	ENSA
ENSG00000229117	0.19239423046909554	0.34854027258894116	0.011935068107920882	-0.006010297181711923	0.02988043339755369	RPL41
ENSG00000114867	0.19482427831623184	0.350712367491574	-0.013826903582516854	-0.03473049623241523	0.007076689067381523	EIF4G1
ENSG00000188846	0.19499607632531515	0.350712367491574	0.012942203177517375	-0.006631424866219697	0.03251583122125445	RPL14
ENSG00000142541	0.1983096373917536	0.3553936153974079	0.010253042657813443	-0.005368746265778223	0.02587483158140511	RPL13A
ENSG00000182774	0.20114646901403346	0.35919012323934546	-0.011241040708181159	-0.028476565948458613	0.005994484532096297	RPS17
ENSG00000169230	0.20344333849634863	0.3619988229472395	-0.016280631773994438	-0.041370576639949516	0.008809313091960636	PRELID1
ENSG00000125691	0.20592696863990878	0.3651187387232426	-0.011379397375604342	-0.02901255603818119	0.006253761286972505	RPL23
__ambiguous[ENSG00000185885+ENSG00000185201]	0.20961093138580192	0.37033733460389034	-0.012423856269125849	-0.031832123676616475	0.006984411138364776	None
ENSG00000142327	0.2133522403502067	0.37562014146163153	-0.015867928624714818	-0.040860341777522347	0.00912448452809271	RNPEPL1
ENSG00000123989	0.2150438338920946	0.37726988402121864	-0.014221324993511784	-0.03670313486809248	0.00826048488106891	CHPF
ENSG00000126709	0.21629369526396966	0.3781358308810659	-0.017987051732415212	-0.04649944958005543	0.010525346115225005	IFI6
ENSG00000137309	0.21808901987526094	0.37994602765724905	-0.013529356044234086	-0.03505948115047159	0.00800076906200342	HMGA1
ENSG00000141959	0.2231238313858464	0.38736776282265006	-0.014466403163921716	-0.03774020862142513	0.0088074022935817	PFKL
__ambiguous[ENSG00000185883+ENSG00000260272]	0.2270809151581418	0.39151881923817555	-0.011206439280567991	-0.029390055322051814	0.006977176760915832	None
ENSG00000115216	0.22703124976869715	0.39151881923817555	-0.015554789441060838	-0.04079135938401365	0.009681780501891975	NRBP1
ENSG00000150991	0.23542767998834177	0.4045149140693158	-0.012646732508035193	-0.03353783011350859	0.008244365097438202	UBC
ENSG00000173272	0.2371528536833408	0.4060836535673644	-0.013399805758665166	-0.035616537961494776	0.008816926444164444	MZT2A
ENSG00000279483	0.23837554212800272	0.4067842015836224	0.010214777279728965	-0.006765401160768814	0.027194955720226746	AC090498.1
ENSG00000174917	0.24350797274135227	0.41412920534243586	-0.01395884782953767	-0.03741739020874523	0.009499694549669894	MICOS13
ENSG00000105404	0.24437700527093453	0.41419831401853313	-0.012616258646282737	-0.03385762338998003	0.008625106097414556	RABAC1
ENSG00000134419	0.24525820705879317	0.4142875119236371	-0.013778518672748409	-0.037020086279370035	0.009463048933873217	RPS15A
ENSG00000105640	0.2461536758850557	0.4144001277526191	0.009243320695850852	-0.006377885072989534	0.024864526464691238	RPL18A
ENSG00000174748	0.25673244798177836	0.4278874133029639	0.01109596899042518	-0.008079393039108287	0.030271331019958648	RPL15
ENSG00000177954	0.2554356908515183	0.4278874133029639	-0.00985233268720172	-0.026832147546905098	0.0071274821725016615	RPS27
ENSG00000243449	0.2566642807141378	0.4278874133029639	-0.011776578529262128	-0.0321252110831852	0.008572054024660948	C4orf48
ENSG00000172354	0.26020715228731706	0.4308065435220481	-0.012258510703985087	-0.03359806514425526	0.00908104373628508	GNB2
ENSG00000104960	0.2599584594275989	0.4308065435220481	-0.011938353075754077	-0.032709736954284085	0.008833030802775933	PTOV1
ENSG00000142534	0.26365840107987387	0.4350798697687688	0.008828935497517773	-0.006652020209422021	0.02430989120445757	RPS11
ENSG00000182154	0.26893936625084436	0.44233448396520453	-0.01262728448856444	-0.035014290609068424	0.009759721631939547	MRPL41
ENSG00000114391	0.2730752313338569	0.44597778513322106	0.012060164466068316	-0.009506727310705022	0.03362705624284165	RPL24
ENSG00000166441	0.2725865907458756	0.44597778513322106	0.00886719110479547	-0.0069736377234029655	0.024708019932993902	RPL27A
ENSG00000142949	0.27383036007179773	0.44597778513322106	-0.01144900949749527	-0.0319552423563164	0.009057223361325861	PTPRF
ENSG00000149273	0.2828358895368387	0.4547251293393652	-0.008605473298707176	-0.024310203779522654	0.007099257182108302	RPS3
ENSG00000161203	0.2819347304323603	0.4547251293393652	-0.012307458262578525	-0.03472618464672988	0.010111268121572828	AP2M1
ENSG00000099341	0.28283903044908515	0.4547251293393652	-0.012283797176226319	-0.03470150460639795	0.010133910253945307	PSMD8
ENSG00000092841	0.2817945117243603	0.4547251293393652	-0.009884517479511227	-0.02788447543944827	0.008115440480425817	MYL6
ENSG00000168528	0.28766212378960726	0.4595241594083183	0.01579185201041255	-0.013317995911233012	0.044901699932058114	SERINC2
ENSG00000072778	0.287475009818909	0.4595241594083183	0.013137377142856056	-0.011069956527127285	0.037344710812839396	ACADVL
ENSG00000177700	0.2923004032342458	0.4654465019653595	0.011779852422730594	-0.010144311660932902	0.03370401650639409	POLR2L
ENSG00000107223	0.293433374000568	0.4657672603183619	-0.009217159721909406	-0.026412063126322813	0.007977743682504	EDF1
ENSG00000140990	0.29517010914825975	0.46704131194344894	-0.010974152942397179	-0.03152055822927738	0.009572252344483022	NDUFB10
ENSG00000143947	0.29900756622870217	0.47162076692224314	0.010230277341528581	-0.009076164602911873	0.029536719285969036	RPS27A
ENSG00000127540	0.30117692661405293	0.47354862675165554	-0.010444628804533791	-0.0302442638638852	0.009355006254817617	UQCR11
ENSG00000175899	0.3081349241318527	0.47847037908672785	0.013105019443336011	-0.012097879182334981	0.038307918069007005	A2M
ENSG00000204628	0.3075102961012729	0.47847037908672785	0.008228134415826519	-0.007575371160522084	0.02403163999217512	RACK1
ENSG00000084207	0.30785200341111374	0.47847037908672785	-0.009244155674701986	-0.02701164576382906	0.008523334414425088	GSTP1
ENSG00000169718	0.30583533236810045	0.47847037908672785	-0.012860669863968121	-0.03747634637274258	0.011755006644806335	DUS1L
ENSG00000162889	0.3120755659870018	0.48308911143498734	-0.013870781880187302	-0.04076450650716057	0.013022942746785964	MAPKAPK2
ENSG00000106991	0.31376854364612344	0.4842107155032769	-0.010323992385022414	-0.03041108635191517	0.009763101581870343	ENG
ENSG00000126432	0.31493804342269804	0.48452006680415083	0.011921345095589498	-0.011329795256670026	0.035172485447849025	PRDX5
ENSG00000106624	0.3178588805915945	0.48602275319815674	-0.01000828652610552	-0.029646407783724515	0.009629834731513477	AEBP1
ENSG00000117691	0.3173654084652353	0.48602275319815674	0.0121491334917221	-0.011665432078926785	0.035963699062370985	NENF
ENSG00000106628	0.32259904947259943	0.4892510276710754	-0.012748229366985093	-0.03800885742053103	0.012512398686560842	POLD2
ENSG00000130175	0.3229056782629098	0.4892510276710754	-0.012122686754507868	-0.03615902824044419	0.01191365473142845	PRKCSH
ENSG00000108107	0.32287400019179097	0.4892510276710754	-0.007690965656096926	-0.02293928301181655	0.007557351699622697	RPL28
ENSG00000172809	0.32492657962178234	0.49029895477571606	0.009277975257209756	-0.009194989816934814	0.027750940331354328	RPL38
ENSG00000126247	0.3255585059710755	0.49029895477571606	-0.010040168076092532	-0.03005682892878623	0.009976492776601164	CAPNS1
ENSG00000101160	0.3265539232076964	0.49032120601756213	-0.01526955313168389	-0.04577452034109896	0.015235414077731184	CTSZ
ENSG00000185043	0.33245809273759547	0.4976917555952028	0.013489165840838884	-0.013790005348508315	0.040768337030186085	CIB1
ENSG00000115307	0.3363770722073389	0.5010517207382031	0.013030653165235667	-0.013535796285169847	0.03959710261564118	AUP1
ENSG00000203812	0.3367067563360725	0.5010517207382031	-0.014217133437843888	-0.04322232166291755	0.014788054787229771	HIST2H2AA3
ENSG00000071082	0.34347227732056274	0.5043035635715248	0.010087479018463748	-0.010782927605279824	0.03095788564220732	RPL31
ENSG00000052344	0.3444263644851858	0.5043035635715248	-0.01005789936661263	-0.030908293613470326	0.010792494880245066	PRSS8
ENSG00000089009	0.34581876830096125	0.5043035635715248	0.011200533242532791	-0.012085699409339443	0.034486765894405025	RPL6
ENSG00000074800	0.34610264852545336	0.5043035635715248	0.008838794346216148	-0.009548133904187758	0.027225722596620053	ENO1
ENSG00000198931	0.34015713304899536	0.5043035635715248	-0.010246116210350906	-0.03129965415259068	0.010807421731888867	APRT
ENSG00000176046	0.3439571515247849	0.5043035635715248	0.010879288954237638	-0.011651954655353985	0.03341053256382926	NUPR1
ENSG00000111669	0.34696085173720903	0.5043035635715248	-0.008610727844075837	-0.0265551255347038	0.009333669846552125	TPI1
ENSG00000197879	0.3417785409999978	0.5043035635715248	-0.011898534109433612	-0.03642967329338042	0.012632605074513198	MYO1C
ENSG00000198242	0.35685770746490997	0.5171850832824783	-0.009182876184767999	-0.028716963871732303	0.010351211502196304	RPL23A
ENSG00000215021	0.35962787131135276	0.5196934556522439	-0.010253776731108966	-0.032191987201920985	0.011684433739703052	PHB2
ENSG00000105669	0.3621352938877175	0.5218087808180367	-0.009905669096567805	-0.031210039189914104	0.011398700996778494	COPE
ENSG00000198467	0.3656908093602145	0.5254178295405381	0.010854194773810923	-0.012663856034050458	0.0343722455816723	TPM2
ENSG00000141002	0.36739584268902803	0.5263550754857136	0.011587643196937818	-0.013609072020677744	0.03678435841455338	TCF25
ENSG00000196230	0.37218094798730605	0.5316870685532944	-0.010456590009860984	-0.03342234717842463	0.012509167158702662	TUBB
ENSG00000188157	0.3781004850924474	0.5355530950317953	0.01206753681352051	-0.01476692456606291	0.03890199819310393	AGRN
ENSG00000161011	0.3763480431286885	0.5355530950317953	0.011449359345849638	-0.013917118695313162	0.03681583738701244	SQSTM1
ENSG00000120885	0.3780042306444873	0.5355530950317953	0.009936758498881737	-0.012155053066756379	0.032028570064519854	CLU
ENSG00000142089	0.3799325141612001	0.5366278448604521	0.008822983652295995	-0.010872145678247066	0.028518112982839055	IFITM3
ENSG00000155366	0.38146144141242055	0.5372696357921416	-0.009118821514707552	-0.02953978206065684	0.01130213903124174	RHOC
ENSG00000010256	0.38703748490978407	0.543591973187899	-0.009491310350547625	-0.03099717782335032	0.01201455712225507	UQCRC1
ENSG00000167470	0.3885271320756791	0.5441556471648167	0.009991937346849711	-0.012719451391353276	0.0327033260850527	MIDN
ENSG00000168653	0.3896801146613914	0.544245970197474	-0.00821662639532812	-0.026938244981118353	0.01050499219046211	NDUFS5
ENSG00000178952	0.40017266102139293	0.5557953625297124	0.008609649058206227	-0.011447813397692732	0.028667111514105184	TUFM
ENSG00000103266	0.399101831685175	0.5557953625297124	-0.010304268463340037	-0.03425512540927581	0.013646588482595737	STUB1
ENSG00000137154	0.4128688507850746	0.5686898771144279	0.007759504977527623	-0.01081318574117475	0.026332195696229993	RPS6
ENSG00000106538	0.4109296590292195	0.5686898771144279	0.009482422819825833	-0.013120203957818509	0.032085049597470175	RARRES2
ENSG00000279274	0.4120972223106312	0.5686898771144279	-0.0075402847202712285	-0.025558490314200766	0.010477920873658307	AC012005.1
ENSG00000171858	0.4154928691924733	0.5707319631764743	0.00698046219585684	-0.009821741133601552	0.023782665525315234	RPS21
ENSG00000112306	0.4177063177697117	0.5722004353009749	-0.007005602745398368	-0.023948607571767783	0.009937402080971047	RPS12
ENSG00000145425	0.4271068006314882	0.5834792358353664	0.008162815889135432	-0.01198297489636465	0.028308606674635514	RPS3A
ENSG00000178719	0.4286885532282926	0.5840443504472651	-0.008138612293879808	-0.02829355911603669	0.012016334528277073	GRINA
__ambiguous[ENSG00000258674+ENSG00000186010]	0.4356977390652179	0.5919806237299157	-0.008793386771408245	-0.030903958667783442	0.01331718512496695	None
ENSG00000174886	0.44741021276185944	0.6062469007613271	-0.007605095037865228	-0.027224594998016945	0.01201440492228649	NDUFA11
ENSG00000198918	0.4504700871943318	0.6087433610734213	-0.008960349717620445	-0.03223258464168578	0.014311885206444889	RPL39
ENSG00000144713	0.4530418840321485	0.6096290515326679	-0.0067109718326682265	-0.024240395898598804	0.010818452233262353	RPL32
ENSG00000198755	0.4538096300799065	0.6096290515326679	0.008580945114768408	-0.01387108573570577	0.031032975965242585	RPL10A
ENSG00000196576	0.45478327244337025	0.6096290515326679	-0.00869930567165161	-0.031510191863096663	0.014111580519793443	PLXNB2
ENSG00000160211	0.4716887648617436	0.6227705819609933	-0.012342446635568632	-0.045953127272977935	0.02126823400184067	G6PD
ENSG00000163453	0.4712479663747958	0.6227705819609933	0.010599215238001043	-0.018235651524397725	0.03943408200039981	IGFBP7
ENSG00000152518	0.47126540707169784	0.6227705819609933	-0.009836862969860685	-0.03659882439298957	0.0169250984532682	ZFP36L2
ENSG00000167468	0.4752562893941137	0.6227705819609933	-0.006324145636425156	-0.02368537108231373	0.011037079809463418	GPX4
ENSG00000078808	0.47459815686226736	0.6227705819609933	0.00991424932034767	-0.017262104254848518	0.037090602895543855	SDF4
ENSG00000141522	0.47262910386538093	0.6227705819609933	-0.0069255972658558915	-0.025825307359818757	0.011974112828106974	ARHGDIA
ENSG00000187608	0.4682100946191311	0.6227705819609933	-0.008599057806719743	-0.03183309864084119	0.0146349830274017	ISG15
ENSG00000131469	0.4757967246181989	0.6227705819609933	0.006973800750264549	-0.012194333068722257	0.026141934569251353	RPL27
ENSG00000147684	0.4718509023576113	0.6227705819609933	-0.009553798028709336	-0.035580011578835294	0.01647241552141662	NDUFB9
ENSG00000130300	0.49010487245315637	0.639823593280883	-0.008817462700334271	-0.033858553525323534	0.016223628124654995	PLVAP
ENSG00000071553	0.49721561601209807	0.645734566249478	-0.007215071576106478	-0.0280454641022387	0.013615320950025742	ATP6AP1
ENSG00000197956	0.496065237895005	0.645734566249478	0.007166209019420667	-0.01346790114196638	0.027800319180807713	S100A6
ENSG00000125743	0.507996240474835	0.6580262182316516	-0.007004273555292504	-0.0277428437847911	0.01373429667420609	SNRPD2
ENSG00000125520	0.5135675668309108	0.6635239881536314	-0.00865013645322988	-0.03460168109259257	0.01730140818613281	SLC2A4RG
ENSG00000159840	0.5173469235898097	0.6666841798837754	-0.006756471048518476	-0.02720999679622564	0.013697054699188688	ZYX
ENSG00000160932	0.523846655852265	0.6733247504527827	0.006868840443887673	-0.01425150268854149	0.02798918357631684	LY6E
ENSG00000168028	0.525720975882175	0.6740012511309936	-0.006431005115282312	-0.026294701975765496	0.013432691745200873	RPSA
__ambiguous[ENSG00000273259+ENSG00000196136]	0.5305685679370699	0.6784764295870458	0.007226950236534861	-0.015359075287660059	0.02981297576072978	None
ENSG00000265091	0.5337563241008829	0.6807763099723959	-0.006953312600903	-0.02885373381124197	0.014947108609435968	AP001496.2
__ambiguous[ENSG00000243678+ENSG00000011052]	0.5350901796383032	0.6807763099723959	-0.007440901010704757	-0.03095366172453545	0.016071859703125937	None
ENSG00000089157	0.5387241073640585	0.6815394738850732	0.0051140353773135565	-0.011190853835436517	0.02141892459006363	RPLP0
ENSG00000277972	0.539779263316978	0.6815394738850732	-0.006563773835336505	-0.027545306909920624	0.014417759239247612	CISD3
ENSG00000105438	0.5394886895205586	0.6815394738850732	0.007845197320640363	-0.017214525049167956	0.03290491969044868	KDELR1
ENSG00000177706	0.5415723786619184	0.6820810814381844	0.009194855036995717	-0.020327577819779185	0.038717287893770616	FAM20C
ENSG00000100219	0.5437565999079821	0.6831113064170629	-0.008368038407614038	-0.03538157175858293	0.018645494943354858	XBP1
ENSG00000125817	0.5462480775577774	0.6845214004483425	0.00783991690499326	-0.017626048719065236	0.033305882529051756	CENPB
ENSG00000074071	0.5488739432674388	0.6847581693558203	-0.007532847478900135	-0.032162341860222377	0.01709664690242211	MRPS34
ENSG00000185624	0.5491760518233679	0.6847581693558203	-0.005584967323129894	-0.023859460819393795	0.012689526173134007	P4HB
ENSG00000130202	0.5743238862622834	0.7143331918685116	-0.007186096822175752	-0.03226107987482534	0.017888886230473834	NECTIN2
ENSG00000186010	0.5787811876083813	0.7161281790359669	-0.005841109086438253	-0.026462626623414923	0.014780408450538417	NDUFA13
ENSG00000163479	0.5795521639238846	0.7161281790359669	-0.006304148812624281	-0.028605656294384822	0.015997358669136263	SSR2
ENSG00000184110	0.5800638250191332	0.7161281790359669	0.005967455482235083	-0.01517148839038105	0.027106399354851214	EIF3C
ENSG00000272822	0.5823027382961955	0.7171215988869403	-0.006833895410310707	-0.031185892227718275	0.017518101407096864	AC073610.3
ENSG00000187514	0.5928778626239639	0.7283511825847223	-0.005912257979760803	-0.02758507713367065	0.01576056117414905	PTMA
ENSG00000123349	0.5998712640184836	0.735136352963828	-0.004902462773539299	-0.023219110319435535	0.013414184772356938	PFDN5
ENSG00000110799	0.6033177879296454	0.7357533999142017	-0.005442290032686836	-0.025969556766443407	0.015084976701069737	VWF
ENSG00000166145	0.6024412554012935	0.7357533999142017	-0.006230504396990145	-0.02967401835811965	0.017213009564139355	SPINT1
ENSG00000160789	0.6097653328478645	0.7418069742674751	0.005324984900683308	-0.015122910247218277	0.02577288004858489	LMNA
ENSG00000204592	0.623472356852512	0.7566412097724661	0.004229801339054214	-0.012656867459725874	0.0211164701378343	HLA-E
__ambiguous[ENSG00000241343+ENSG00000257529]	0.6270180636844206	0.759101772015037	0.005693903956165461	-0.017272135811966932	0.028659943724297858	None
ENSG00000188229	0.6301627501812463	0.7592322291340318	-0.005533959232432931	-0.028060253260896197	0.016992334796030333	TUBB4B
ENSG00000111678	0.6293085879208641	0.7592322291340318	0.004790040642728725	-0.014659518798410301	0.024239600083867753	C12orf57
ENSG00000168542	0.6336620274027227	0.7616130137051956	0.007443615783879557	-0.02316877502850446	0.03805600659626357	COL3A1
ENSG00000126934	0.6365212677377416	0.7632149493258293	-0.005128663091605471	-0.026399655831002646	0.016142329647791703	MAP2K2
ENSG00000186468	0.641388811477309	0.7672114969824271	0.0054008939677778235	-0.017326703207707902	0.02812849114326355	RPS23
ENSG00000102575	0.6429383883377637	0.7672295803553267	-0.0077003661442907045	-0.04025563701943456	0.024854904730853153	ACP5
ENSG00000173369	0.6552912561755311	0.7791556699739067	-0.004741939230098985	-0.02556079641948335	0.01607691795928538	C1QB
ENSG00000169223	0.6560490741180295	0.7791556699739067	-0.004670607508250799	-0.02522459232385893	0.01588337730735733	LMAN2
ENSG00000110651	0.6587084232951425	0.7804602171743394	-0.004148256692747417	-0.02255551834947362	0.014259004963978784	CD81
ENSG00000139329	0.6607035238203733	0.7809734324117888	0.008024258258091742	-0.027805658342221748	0.04385417485840523	LUM
ENSG00000110700	0.666715697677527	0.7862213416008573	0.005251245088419682	-0.01864754796021198	0.029150038137051346	RPS13
ENSG00000111057	0.6698619734791582	0.7880729099754803	-0.004190382852961662	-0.02345446460769432	0.015073698901770995	KRT18
ENSG00000142676	0.6764869970580205	0.7933659584943215	-0.0035925990863008854	-0.02046777541718918	0.01328257724458741	RPL11
ENSG00000117984	0.6775345285541505	0.7933659584943215	-0.0036320312339683533	-0.020751174407128023	0.013487111939191318	CTSD
ENSG00000099624	0.6840238799270808	0.7990933176718233	0.004813255987535778	-0.018366866703093357	0.027993378678164912	ATP5F1D
ENSG00000166710	0.6910682664830469	0.8035677517244731	0.004371419582535413	-0.017187968183506906	0.025930807348577733	B2M
ENSG00000231500	0.6896221700383218	0.8035677517244731	-0.0031223026545423326	-0.01844552046923782	0.012200915160153154	RPS18
ENSG00000164587	0.6960046837908198	0.807430027599559	-0.003081092442658763	-0.018536764140553958	0.012374579255236431	RPS14
ENSG00000164880	0.7047788366221011	0.8133672267862233	-0.004552106161269753	-0.02810052019837475	0.01899630787583524	INTS1
ENSG00000135480	0.7036074582439549	0.8133672267862233	-0.0037842110216120984	-0.023279055644452207	0.015710633601228007	KRT7
ENSG00000128228	0.7060027528504418	0.8133672267862233	-0.005601486656247265	-0.03470499025630479	0.023502016943810256	SDF2L1
ENSG00000149925	0.7106264203013369	0.8168119773578586	-0.0036548838149728616	-0.022962572784231125	0.015652805154285403	ALDOA
ENSG00000125652	0.7158101089397165	0.8208831524538034	-0.0046285107917808516	-0.02954641202218066	0.020289390438618958	ALKBH7
ENSG00000166741	0.718219706326809	0.8217360334789487	-0.004262186649230901	-0.02741303572417056	0.018888662425708753	NNMT
ENSG00000026025	0.7198407653275591	0.8217360334789487	0.0037943126544675494	-0.01693973999447573	0.02452836530341083	VIM
ENSG00000125991	0.7229689987967058	0.823427105691009	-0.004236259674896922	-0.0276581673476925	0.019185647997898656	ERGIC3
ENSG00000180879	0.7393959510094281	0.8292977852974408	0.002724812552667471	-0.013329539900439107	0.01877916500577405	SSR4
ENSG00000106400	0.7369276450850364	0.8292977852974408	-0.004192591870687524	-0.028654409938256818	0.02026922619688177	ZNHIT1
ENSG00000008988	0.7388100680022673	0.8292977852974408	0.003548069084643612	-0.017308174251331174	0.0244043124206184	RPS20
ENSG00000184840	0.7455221429321534	0.8292977852974408	0.004047753920313845	-0.020396760118869664	0.028492267959497358	TMED9
ENSG00000122705	0.7414649006214443	0.8292977852974408	-0.004539700386953767	-0.03150929756606202	0.022429896792154486	CLTA
__ambiguous[ENSG00000124614+ENSG00000270800]	0.7425657558017207	0.8292977852974408	-0.002885615869603488	-0.020104594812325502	0.014333363073118527	None
ENSG00000084754	0.7463680067676968	0.8292977852974408	-0.00359280421404038	-0.025364812652602646	0.018179204224521885	HADHA
