	pval	adjpval	beta	ci_low	ci_high	symbol
ENSG00000102265	0.08152133389508538	0.18360660787181393	0.012470990454199096	-0.0015609990463223925	0.026502979954720583	TIMP1
ENSG00000164919	0.08602432910210664	0.19287966166391624	-0.012191876263627034	-0.02611096637057246	0.0017272138433183943	COX6C
ENSG00000067225	0.0883492619593892	0.1963316932430871	0.015666842014221617	-0.00235157124935393	0.033685255277797164	PKM
ENSG00000110700	0.08802990167463974	0.1963316932430871	0.013673721331528867	-0.0020366201129369786	0.029384062775994712	RPS13
ENSG00000159335	0.08885915677461445	0.1965910548110939	-0.013405843518192313	-0.02884856763836467	0.0020368806019800435	PTMS
ENSG00000100097	0.090493408633426	0.19932468861988106	0.012956452688504873	-0.002044829255352385	0.027957734632362133	LGALS1
ENSG00000167658	0.09164260064691597	0.200524913905127	0.011805649392713233	-0.0019118652020206958	0.02552316398744716	EEF2
ENSG00000111348	0.09184041056854816	0.200524913905127	0.015688257154690403	-0.002551744522833573	0.033928258832214384	ARHGDIB
ENSG00000130511	0.09445311945802673	0.20533286838701462	-0.014811338652733506	-0.03216984375827199	0.002547166452804981	SSBP4
ENSG00000163220	0.096724539873635	0.20936047591695886	-0.02603466630003896	-0.05675634306366441	0.004687010463586484	S100A9
ENSG00000123349	0.09891564525704115	0.2131802699505197	0.012324815757655034	-0.002314118475647919	0.026963749990957984	PFDN5
ENSG00000108654	0.09961621584054733	0.21376870352048782	-0.013922753130190093	-0.030493963421058215	0.002648457160678028	DDX5
ENSG00000116857	0.10073174128334315	0.21481543050976526	-0.014353464058144748	-0.03149353016503608	0.002786602048746584	TMEM9
ENSG00000147403	0.10096325233958967	0.21481543050976526	0.010653414511646326	-0.0020769160064155173	0.02338374502970817	RPL10
ENSG00000196405	0.10584592249945969	0.22424983580394003	-0.011458502627081828	-0.02534605388455874	0.002429048630395083	EVL
ENSG00000090273	0.1065184662127719	0.22472250255859053	-0.014017897013629375	-0.031040121363081874	0.003004327335823122	NUDC
ENSG00000197746	0.10794575671524234	0.22631421042697042	0.010406213399730666	-0.002281726224270515	0.02309415302373185	PSAP
ENSG00000122406	0.10817819258409185	0.22631421042697042	0.012861903637693059	-0.0028305181003982806	0.0285543253757844	RPL5
ENSG00000213719	0.10937079960815187	0.226915208653812	0.013894700315985043	-0.0031150699626832264	0.030904470594653313	CLIC1
ENSG00000116133	0.10937313057113739	0.226915208653812	0.01269848215113025	-0.002846990530141924	0.028243954832402423	DHCR24
ENSG00000110492	0.11602933867519369	0.23874349521644792	-0.012327332210407004	-0.027700327349346663	0.0030456629285326546	MDK
ENSG00000074842	0.11571312807691518	0.23874349521644792	-0.01313561268458027	-0.029502380371494587	0.003231155002334044	MYDGF
ENSG00000172037	0.11769097668661659	0.24117003419388644	-0.013068981017437736	-0.029441041786225752	0.003303079751350281	LAMB2
ENSG00000124614	0.12071032513902528	0.24465557157195944	0.011823602259032066	-0.003109926235733919	0.02675713075379805	RPS10
ENSG00000171863	0.12085985235654796	0.24465557157195944	0.013035297630275439	-0.0034352623074653654	0.02950585756801624	RPS7
ENSG00000114353	0.12065814904361231	0.24465557157195944	0.011677951744327245	-0.003069544194009269	0.026425447682663757	GNAI2
ENSG00000186010	0.12404106658463021	0.25008279553352863	-0.011930530457156769	-0.027134002923075932	0.0032729420087623928	NDUFA13
ENSG00000178719	0.12462672231195579	0.2502544624738068	-0.010652720972440055	-0.02424897451156325	0.00294353256668314	GRINA
ENSG00000125844	0.1270898363430558	0.2541796726861116	-0.012876189366512879	-0.029417590305282397	0.0036652115722566395	RRBP1
ENSG00000171604	0.12803011402802908	0.2550400677849185	-0.013197658791494888	-0.030193954813934384	0.0037986372309446077	CXXC5
ENSG00000108107	0.12999174548591325	0.25792012993236757	0.009408518724143836	-0.0027702927266597885	0.02158733017494746	RPL28
ENSG00000158747	0.13169084219797064	0.26025858141891434	-0.011569132512902532	-0.026610970248069743	0.0034727052222646767	NBL1
ENSG00000184110	0.13725364300080953	0.2701843366157668	0.01267412430902264	-0.004041364913070913	0.02938961353111619	EIF3C
ENSG00000111678	0.1387367561373382	0.2720328551712514	0.011066494778904389	-0.0035837994748003574	0.025716789032609134	C12orf57
ENSG00000198755	0.1410510351512102	0.2754903030297074	0.01177475765256989	-0.0039044894998614896	0.02745400480500127	RPL10A
ENSG00000137154	0.14354576888416193	0.27927192389914773	0.009865018264478376	-0.0033536191909372282	0.02308365571989398	RPS6
ENSG00000071082	0.14735611684163494	0.2855738698481297	0.010446685838378655	-0.003684484493944519	0.02457785617070183	RPL31
ENSG00000152082	0.14846032960175579	0.28634064322161756	-0.00974164771414266	-0.022955068916632557	0.003471773488347237	MZT2B
ENSG00000173272	0.14889713447524114	0.28634064322161756	-0.010403913834100787	-0.02453080867646003	0.0037229810082584566	MZT2A
ENSG00000167470	0.1514469606560285	0.29012827711882855	-0.011312105581567427	-0.026768542589818353	0.004144331426683497	MIDN
ENSG00000160182	0.15246504633502403	0.29096382888363365	-0.01166433372375547	-0.027641703122938573	0.004313035675427632	TFF1
ENSG00000149932	0.154260043183893	0.2932700440758422	-0.012854920465126105	-0.030540163629031718	0.004830322698779506	TMEM219
ENSG00000185825	0.15621187028991923	0.2955105116131406	0.01087308702905386	-0.004156493656895731	0.02590266771500345	BCAP31
ENSG00000110651	0.15662057115496453	0.2955105116131406	0.009464441106584275	-0.003630920053273784	0.022559802266442334	CD81
ENSG00000162889	0.16006641302686742	0.30087671621591616	-0.010886596629864206	-0.026074954215591084	0.004301760955862674	MAPKAPK2
ENSG00000111057	0.16103764383729113	0.30156862141814816	0.01040154101865796	-0.0041438269722013105	0.02494690900951723	KRT18
ENSG00000117410	0.16295461644090325	0.3017678082238949	-0.010390170526375211	-0.02498615350612992	0.004205812453379497	ATP6V0B
ENSG00000140264	0.16234763444951167	0.3017678082238949	-0.00904184850776196	-0.021725396051230972	0.00364169903570705	SERF2
ENSG00000173801	0.16254315080512913	0.3017678082238949	-0.010768478316455398	-0.025881105262422335	0.004344148629511541	JUP
ENSG00000136156	0.16529429831113213	0.3049710300943397	-0.012516251545279073	-0.030196748334718623	0.00516424524416048	ITM2B
ENSG00000141753	0.1675570640740307	0.30800930895961526	0.009817525028169492	-0.004124979229854666	0.023760029286193647	IGFBP4
ENSG00000148671	0.17061413261623076	0.31248009636672297	0.012021258473673581	-0.0051737959733041215	0.029216312920651286	ADIRF
ENSG00000084754	0.17160469778141535	0.3131472587252105	0.011460738332421708	-0.00497053747234316	0.027892014137186574	HADHA
ENSG00000092820	0.1738833890011522	0.31615161636573125	0.012513829420832416	-0.0055227161321175205	0.03055037497378235	EZR
ENSG00000171222	0.17508065115146387	0.3171750926656954	-0.01086282624849114	-0.02656329413390953	0.004837641636927251	SCAND1
ENSG00000099795	0.1799899370372985	0.32489158309981675	-0.011215371644314893	-0.027610026867838706	0.0051792835792089185	NDUFB7
ENSG00000176046	0.18219983143468688	0.32769753855159506	-0.010566412553245082	-0.026090848370820124	0.00495802326432996	NUPR1
ENSG00000167986	0.18420697895342336	0.3286329188641479	0.011632298258834545	-0.005536667153625425	0.028801263671294514	DDB1
ENSG00000125995	0.18469170040165114	0.3286329188641479	0.010887285084694866	-0.0051998165255118835	0.026974386694901615	ROMO1
ENSG00000170315	0.18434912576755358	0.3286329188641479	0.010090221658587884	-0.004807504735501367	0.024987948052677136	UBB
ENSG00000142173	0.18593597016077645	0.3296737059588235	0.010057097425150683	-0.004845438958159582	0.024959633808460946	COL6A2
ENSG00000141736	0.19146015639401495	0.3357809139400721	-0.011836977487787989	-0.02959748509228791	0.0059235301167119316	ERBB2
ENSG00000142694	0.19148103867880217	0.3357809139400721	-0.010779901743169305	-0.02695510613714746	0.005395302650808849	EVA1B
ENSG00000115461	0.1900905128504854	0.3357809139400721	-0.011815221729408455	-0.029488432142371422	0.005857988683554513	IGFBP5
ENSG00000106624	0.19206668277372121	0.3357809139400721	-0.009231902322561132	-0.023102611012149783	0.004638806367027518	AEBP1
ENSG00000172428	0.1956063313695463	0.34077758078318177	0.010920079632988902	-0.00561789050389686	0.027458049769874662	COPS9
ENSG00000142669	0.19760961992015558	0.3430722568058257	0.009562283609319074	-0.004984325447791298	0.024108892666429446	SH3BGRL3
ENSG00000161016	0.19894241395274126	0.3441910275998984	0.008161989157537465	-0.00429135990327352	0.02061533821834845	RPL8
ENSG00000231500	0.20077488704004834	0.34616359834491095	0.007921431152702807	-0.004214228453408986	0.0200570907588146	RPS18
ENSG00000125520	0.2042126467865057	0.3508808364029308	-0.011311900408839308	-0.02877425609482729	0.006150455277148673	SLC2A4RG
ENSG00000170421	0.20542323512561633	0.35100767043648257	-0.010707098983539843	-0.027280059991447017	0.005865862024367329	KRT8
ENSG00000188846	0.20569049487577876	0.35100767043648257	0.009651169901581902	-0.005296184049165601	0.024598523852329406	RPL14
__ambiguous[ENSG00000127540+ENSG00000267059]	0.2082549269746544	0.3529744524994142	0.010604530168781772	-0.005912359042878868	0.027121419380442414	None
ENSG00000204469	0.2080393089961429	0.3529744524994142	-0.010068062868895677	-0.025741954979385216	0.005605829241593863	PRRC2A
ENSG00000196498	0.21134954266843423	0.3565113276691689	-0.01093733048410795	-0.02808862727692837	0.00621396630871247	NCOR2
ENSG00000105669	0.21176772863548632	0.3565113276691689	-0.010260799785584425	-0.026365937813698066	0.0058443382425292165	COPE
ENSG00000130402	0.2164635249478964	0.35975442035583266	0.009948460765356862	-0.005827295999595175	0.0257242175303089	ACTN4
ENSG00000126934	0.21555374584434414	0.35975442035583266	-0.010369277958196074	-0.02677979949336267	0.006041243576970522	MAP2K2
ENSG00000163435	0.21456209016845554	0.35975442035583266	-0.010162048842093131	-0.0262098756104979	0.005885777926311637	ELF3
ENSG00000156482	0.21729166989492293	0.35975442035583266	0.008468416209765054	-0.004984578115155484	0.02192141053468559	RPL30
ENSG00000144426	0.2168655001590688	0.35975442035583266	-0.009300854664838163	-0.024062577876574336	0.00546086854689801	NBEAL1
ENSG00000133321	0.21818362752525786	0.360038989315607	0.010077464066403885	-0.005962742107991017	0.026117670240798786	PLAAT4
__ambiguous[ENSG00000124614+ENSG00000270800]	0.2209747064975725	0.3634452409499548	0.008881271555592186	-0.005340803464329039	0.02310334657551341	None
ENSG00000163682	0.22172340449903755	0.3634809909820288	0.008981080834937151	-0.005424153185384436	0.023386314855258737	RPL9
ENSG00000160685	0.22633915551464218	0.36949234613569754	-0.010443995535046744	-0.027363426955790016	0.006475435885696528	ZBTB7B
ENSG00000269858	0.22854430157741254	0.36949234613569754	-0.010873424603371998	-0.02857230098254152	0.006825451775797523	EGLN2
ENSG00000167642	0.22903517674798843	0.36949234613569754	-0.009692921565328362	-0.025486919164402717	0.006101076033745991	SPINT2
ENSG00000178209	0.22908525460413245	0.36949234613569754	0.009446864460073232	-0.005947854587959744	0.02484158350810621	PLEC
ENSG00000166033	0.22793438026113905	0.36949234613569754	0.010152889403625435	-0.00635150531493015	0.02665728412218102	HTRA1
ENSG00000137497	0.23058629520268942	0.3699772282522149	-0.010362530221787701	-0.027303921416985937	0.006578860973410535	NUMA1
ENSG00000130202	0.2308657904293821	0.3699772282522149	-0.00952788374435111	-0.025114075664583707	0.0060583081758814866	NECTIN2
ENSG00000010256	0.23161074206890975	0.36998521097269926	0.010160741390589501	-0.006487273360387328	0.02680875614156633	UQCRC1
ENSG00000162430	0.233768100105677	0.37224219762050476	-0.010196957258731518	-0.026981645999151472	0.006587731481688435	SELENON
ENSG00000184009	0.23488310387030326	0.372830323603656	-0.00836961963155019	-0.022179295382482554	0.005440056119382173	ACTG1
ENSG00000124172	0.23900125535601757	0.37816654328483795	0.009627338338259968	-0.006397670265589003	0.02565234694210894	ATP5F1E
ENSG00000164733	0.24183952832421307	0.38060680377268813	0.009587891297908237	-0.006468073654213379	0.025643856250029854	CTSB
ENSG00000138326	0.24206592719942965	0.38060680377268813	0.008898467441348227	-0.006010149628481882	0.023807084511178335	RPS24
__ambiguous[ENSG00000198563+ENSG00000254870]	0.2540036542208474	0.3981248498759364	-0.009571267128641288	-0.026017036552190426	0.006874502294907851	None
ENSG00000253626	0.2589708955175719	0.4046420242462061	-0.00901676314107376	-0.024672424992933976	0.00663889871078646	EIF5AL1
ENSG00000104529	0.26602040756413387	0.4143548330592797	0.008383633228694594	-0.006389364115014359	0.023156630572403546	EEF1D
ENSG00000161960	0.26684451249017616	0.4143548330592797	-0.009154036825359653	-0.025312403869850033	0.007004330219130727	EIF4A1
ENSG00000246705	0.2677654158129651	0.4144975476980884	-0.008353294621343923	-0.023126632697128384	0.006420043454440536	H2AFJ
ENSG00000115457	0.2688447478561569	0.4148838701483903	-0.00891087728347751	-0.02470591556641786	0.006884160999462839	IGFBP2
ENSG00000078808	0.2827170600802682	0.43494932320041263	-0.008460666909861171	-0.023897318830964197	0.006975985011241855	SDF4
ENSG00000135404	0.2846917981111645	0.4353085598030038	0.007609806529106841	-0.006331494129690509	0.021551107187904192	CD63
ENSG00000135480	0.2840398813373217	0.4353085598030038	-0.009068397594959244	-0.02565938900837792	0.007522593818459433	KRT7
ENSG00000104904	0.292382083427824	0.4457043954692439	-0.007494715334910717	-0.021445924164951922	0.0064564934951304885	OAZ1
ENSG00000170889	0.29384704927229	0.446576062723845	0.0068429634947446425	-0.005933745625633932	0.019619672615123217	RPS9
ENSG00000125691	0.3000334902916722	0.45459619741162455	0.007607287553704837	-0.006779592475575803	0.021994167582985478	RPL23
ENSG00000168056	0.30325377861785174	0.4580872788789301	-0.008128924323274406	-0.023605073352818227	0.007347224706269414	LTBP3
ENSG00000179091	0.3048336710906999	0.4590868540522589	-0.00853343851161614	-0.024832882391207633	0.0077660053679753545	CYC1
ENSG00000116260	0.30653864152619137	0.4602682305198068	-0.008664771947307493	-0.025273517022135886	0.007943973127520898	QSOX1
ENSG00000106153	0.30896095119730327	0.462516394007939	-0.008557212421088735	-0.02504212574640869	0.00792770090423122	CHCHD2
ENSG00000136240	0.3107028720613275	0.46373562994227985	-0.008725155095015771	-0.025594223878276208	0.008143913688244665	KDELR2
ENSG00000198258	0.3117598539115412	0.4639283540350315	0.00870831031662032	-0.008165009909879627	0.02558163054312027	UBL5
ENSG00000070756	0.31439337615773705	0.46645901507082643	-0.007826236616558149	-0.023073193305886502	0.007420720072770205	PABPC1
ENSG00000149925	0.32140264965592014	0.4754477065915978	0.006885328978083684	-0.006724266213658697	0.020494924169826064	ALDOA
ENSG00000182196	0.322769137245869	0.4760606744039365	0.008011530204077877	-0.007868905258200115	0.023891965666355867	ARL6IP4
ENSG00000132763	0.32930193402070485	0.48426755003044825	-0.008544276689816015	-0.02571097644011605	0.00862242306048402	MMACHC
ENSG00000279274	0.33091220924936304	0.4851003681263944	0.007117462074132719	-0.007230252986304836	0.021465177134570274	AC012005.1
ENSG00000241468	0.3318086517984538	0.4851003681263944	-0.008441636752638884	-0.025490262823732658	0.00860698931845489	ATP5MF
ENSG00000105404	0.3336686832053827	0.4863974973839397	-0.007468679980289882	-0.022610478188206273	0.00767311822762651	RABAC1
ENSG00000185650	0.3347686010212954	0.4865822689263015	-0.008484592521565214	-0.025725211376560614	0.008756026333430186	ZFP36L1
ENSG00000107223	0.33628897588870454	0.48737532737493416	-0.00659300217623669	-0.02003213887932283	0.006846134526849452	EDF1
ENSG00000163191	0.34532962486175856	0.49777702929903783	-0.007092018071136062	-0.021821584296633542	0.0076375481543614196	S100A11
ENSG00000171298	0.34545725833353225	0.49777702929903783	-0.008147998280100174	-0.025075230991103363	0.008779234430903017	GAA
ENSG00000011304	0.3521302552962077	0.505829458197771	-0.007433531008610453	-0.02309177645927115	0.008224714442050245	PTBP1
ENSG00000107281	0.35306896182204417	0.505829458197771	-0.007091671670191975	-0.022058964658308665	0.007875621317924717	NPDC1
ENSG00000182809	0.35412600554285545	0.5058942936326507	-0.007630661935516736	-0.02377092334393175	0.008509599472898281	CRIP2
ENSG00000130175	0.35654314370348805	0.5076500450254753	-0.00795617223998779	-0.024869711737083307	0.00895736725710773	PRKCSH
ENSG00000130255	0.3573856316979346	0.5076500450254753	0.005807109184198267	-0.006559516655181116	0.01817373502357765	RPL36
ENSG00000214026	0.35906809816511565	0.5085950398939315	-0.007923036500971052	-0.024854833072610723	0.009008760070668616	MRPL23
ENSG00000158710	0.36678639200334195	0.518059875710935	-0.007070091429668881	-0.022424088134283336	0.008283905274945573	TAGLN2
ENSG00000185043	0.36954061952419737	0.5204797458087287	-0.006936102305881771	-0.02208598839843122	0.00821378378666768	CIB1
ENSG00000089009	0.37723713697663275	0.5298274395739224	0.007381107006495105	-0.00900250583895221	0.02376471985194242	RPL6
ENSG00000197958	0.381361491100324	0.5341197354346275	0.006052277463051479	-0.0074985280930142326	0.01960308301911719	RPL12
ENSG00000143933	0.391358853246241	0.5465905771595545	0.007549731971717377	-0.009713413013757437	0.02481287695719219	CALM2
ENSG00000170906	0.39985756558508323	0.5569046874444057	-0.0065058188242512315	-0.02165196386114715	0.008640326212644689	NDUFA3
ENSG00000106538	0.4026223310225906	0.5586379992522285	0.008049200286837447	-0.010800430209737795	0.026898830783412687	RARRES2
ENSG00000072778	0.4033366354601089	0.5586379992522285	-0.006925805767132784	-0.023169318273779643	0.009317706739514073	ACADVL
ENSG00000197324	0.4153500444911652	0.5736879067557531	-0.006880899898691097	-0.023438382290613836	0.009676582493231643	LRP10
ENSG00000147604	0.42228294196268357	0.5816569448521812	0.006364130266951176	-0.009179771288655724	0.02190803182255808	RPL7
ENSG00000184897	0.42984311223059213	0.5852308935423256	-0.005765277726769789	-0.020078522936427694	0.008547967482888113	H1FX
ENSG00000198832	0.4307299376471516	0.5852308935423256	-0.005794211981034182	-0.020206985610142326	0.00861856164807396	SELENOM
ENSG00000126247	0.427942241268671	0.5852308935423256	0.006183945924671336	-0.009105619763960114	0.021473511613302784	CAPNS1
ENSG00000143537	0.4297026246972345	0.5852308935423256	-0.006416192099605792	-0.022340587993805533	0.009508203794593951	ADAM15
__ambiguous[ENSG00000251357+ENSG00000240972]	0.4285359470987887	0.5852308935423256	0.0053801064370783145	-0.007939108248398618	0.01869932112255525	None
ENSG00000130520	0.43207396329613046	0.5854660749270061	-0.006730237916529735	-0.023520238598755034	0.010059762765695566	LSM4
ENSG00000145494	0.4357654525250704	0.5872849764488819	0.006725832235570782	-0.010188462803484878	0.023640127274626443	NDUFS6
ENSG00000143384	0.4354135411812071	0.5872849764488819	0.006746332328420834	-0.010206515359436435	0.0236991800162781	MCL1
ENSG00000110484	0.4421312154096425	0.594262386303283	0.007974555796295364	-0.01236093235144043	0.02831004394403116	SCGB2A2
__ambiguous[ENSG00000257341+ENSG00000213145]	0.4436235779465487	0.5946696755315667	0.005372205341330469	-0.008372064979208806	0.019116475661869744	None
ENSG00000083845	0.4468092165696411	0.5973385248257235	0.005101019275962153	-0.008041111433252132	0.01824314998517644	RPS5
ENSG00000189043	0.449585835460636	0.5984491564193738	-0.006807272203196317	-0.02445296468559162	0.010838420279198985	NDUFA4
ENSG00000183011	0.45123066394020783	0.5984491564193738	-0.006293777920038744	-0.022667752753564745	0.010080196913487258	NAA38
__ambiguous[ENSG00000269711+ENSG00000181029]	0.4509639383545344	0.5984491564193738	0.006548454838004431	-0.01047805477605488	0.023574964452063744	None
ENSG00000068697	0.45430322466093565	0.5994412551946977	-0.006367788156432492	-0.023047327455298566	0.010311751142433583	LAPTM4A
ENSG00000100300	0.45437647143758086	0.5994412551946977	0.006139859491039183	-0.00994526306806015	0.022224982050138516	TSPO
ENSG00000099797	0.45692045014136085	0.6012111186070538	-0.005890307363660881	-0.021409014742385244	0.00962840001506348	TECR
ENSG00000141522	0.46044170111612404	0.6031419724803228	0.005878437747720393	-0.00973085428479054	0.021487729780231328	ARHGDIA
ENSG00000132507	0.46080046697496657	0.6031419724803228	-0.005719485137454277	-0.020918858580113865	0.009479888305205311	EIF5A
ENSG00000179218	0.4672107746449272	0.6099357371343698	-0.004712084387270495	-0.017415249286565772	0.007991080512024783	CALR
ENSG00000114391	0.4772711268133991	0.6214467797049468	0.005359578501586492	-0.00942106579119521	0.020140222794368192	RPL24
ENSG00000108639	0.47929293151557073	0.6224583526176243	-0.005274942613844119	-0.019889176885276777	0.00933929165758854	SYNGR2
ENSG00000099622	0.48226174318013015	0.6246913771763344	-0.005308601889901315	-0.020115945319092422	0.009498741539289793	CIRBP
ENSG00000155366	0.48963064063149075	0.6325977269140707	0.005118554412354384	-0.009401975895732327	0.019639084720441097	RHOC
ENSG00000241343	0.4976017825980342	0.6395909802031288	0.006079080761885255	-0.01148739636288683	0.023645557886657342	RPL36A
ENSG00000169223	0.4968269380949861	0.6395909802031288	-0.005290957233900373	-0.02055251147170443	0.009970597003903684	LMAN2
ENSG00000054148	0.498991695527056	0.6397329429834051	-0.0057468324483905455	-0.022407039744919068	0.010913374848137978	PHPT1
ENSG00000162576	0.5020330843860314	0.6419860414143624	0.006816627556741833	-0.013085738826532922	0.026718993940016585	MXRA8
ENSG00000167815	0.5045377483468256	0.6426030130793152	0.00517179098027164	-0.010017039558027598	0.02036062151857088	PRDX2
ENSG00000092841	0.5050859682803418	0.6426030130793152	0.004809884617654483	-0.009334266560907106	0.018954035796216073	MYL6
ENSG00000142192	0.5121953409581768	0.6499940875103766	-0.005893559764912027	-0.023517539961371618	0.011730420431547565	APP
__ambiguous[ENSG00000243649+ENSG00000244255]	0.5137854119055616	0.650361280893116	0.005397894074892819	-0.010804878015797856	0.021600666165583492	None
ENSG00000142798	0.519080147868937	0.6554042271072437	0.005410966963640444	-0.011037378021633206	0.021859311948914096	HSPG2
ENSG00000172531	0.5254517161023099	0.6617779799777203	-0.004413707498227021	-0.018037635798005307	0.009210220801551264	PPP1CA
ENSG00000127540	0.5284661730660163	0.6639022274698697	0.004723472502218008	-0.00996336573855609	0.019410310742992105	UQCR11
ENSG00000213741	0.5335389310976508	0.6685951517514421	0.0040901422153426705	-0.008785484704787584	0.016965769135472923	RPS29
ENSG00000143320	0.5411108068967121	0.6698015024337899	-0.005007443429565833	-0.021066780960948966	0.011051894101817299	CRABP2
ENSG00000103363	0.5363778902159673	0.6698015024337899	0.004534166773615165	-0.00983880729036582	0.018907140837596148	ELOB
ENSG00000185896	0.5387924321823255	0.6698015024337899	0.005328586477444552	-0.011663207162747137	0.022320380117636242	LAMP1
ENSG00000167792	0.5411996139665023	0.6698015024337899	0.005661249943548	-0.012498892314898646	0.023821392201994647	NDUFV1
ENSG00000182492	0.5393493674727767	0.6698015024337899	0.004389956141416936	-0.009627957835767875	0.018407870118601746	BGN
ENSG00000185624	0.5469763862893998	0.6728147417357451	-0.0040662290066261295	-0.01729834039255212	0.009165882379299863	P4HB
ENSG00000115268	0.5476711997728965	0.6728147417357451	0.0038968289046724695	-0.008806041261666151	0.01659969907101109	RPS15
ENSG00000167468	0.5454664643969914	0.6728147417357451	-0.004055409330998742	-0.017202754127885862	0.00909193546588838	GPX4
ENSG00000178952	0.5670505122160656	0.6949148434020412	0.004658873467674446	-0.011293628879011065	0.020611375814359956	TUFM
ENSG00000186468	0.572458142757506	0.6964210982451411	0.004377626158020464	-0.01082339788699575	0.019578650203036677	RPS23
ENSG00000169100	0.570661593094967	0.6964210982451411	0.004317125948698186	-0.01060396118442678	0.01923821308182315	SLC25A6
ENSG00000132475	0.5721332670254664	0.6964210982451411	-0.004890729096964578	-0.021859113649533808	0.012077655455604651	H3F3B
ENSG00000104964	0.5792332163968182	0.7014941954947875	-0.00402360095748401	-0.018245495339125686	0.010198293424157664	TLE5
ENSG00000272196	0.5794342054786945	0.7014941954947875	-0.004737321527123794	-0.02149082076071258	0.01201617770646499	HIST2H2AA4
ENSG00000163479	0.5834895556480484	0.7046975309759039	0.004326127197705538	-0.011138281388985406	0.01979053578439648	SSR2
ENSG00000161970	0.5863145141181738	0.7064030290580408	0.0047590074095631395	-0.012381287940375432	0.02189930275950171	RPL26
ENSG00000126709	0.5909498506199543	0.7102762627643682	0.004437289801424912	-0.011744243445610838	0.020618823048460664	IFI6
ENSG00000173486	0.5960601040173137	0.7147003645291531	-0.004166953179208798	-0.019574361539731203	0.011240455181313606	FKBP2
ENSG00000089220	0.5986680321931455	0.7161100863554372	0.00451221087798765	-0.012290917722219935	0.021315339478195236	PEBP1
ENSG00000110321	0.6008053423035834	0.7169514824625101	-0.004556114766893922	-0.021622421033019257	0.012510191499231412	EIF4G2
ENSG00000116251	0.6101539559394464	0.7247734587454867	0.00426886858741564	-0.012141385112854383	0.02067912228768566	RPL22
ENSG00000124942	0.6102592522636998	0.7247734587454867	-0.004617091220727543	-0.02237120477001725	0.013137022328562162	AHNAK
ENSG00000160180	0.6119755916844878	0.725089563607213	-0.003324580331982734	-0.01617029286842504	0.009521132204459572	TFF3
ENSG00000198918	0.6397632497486893	0.7544377945149637	0.004102297405803628	-0.01307685328210132	0.021281448093708577	RPL39
__ambiguous[ENSG00000185883+ENSG00000260272]	0.6383746956185016	0.7544377945149637	-0.0032663711962819123	-0.016888382030977492	0.010355639638413669	None
ENSG00000115677	0.6437192960370341	0.757316818867099	-0.003736187401432559	-0.019569085379305667	0.012096710576440548	HDLBP
ENSG00000051523	0.6472218061097271	0.7587774460427728	0.0033763055220791555	-0.01108408399042867	0.01783669503458698	CYBA
ENSG00000145592	0.6479959389205279	0.7587774460427728	0.003309422892230814	-0.01089795336076048	0.017516799145222108	RPL37
ENSG00000174886	0.650288868751006	0.7596832578866892	-0.0036203384164840624	-0.01927173781840271	0.012031060985434584	NDUFA11
ENSG00000147684	0.6530269472250471	0.7611036680944605	0.003622308679644681	-0.012169971077026134	0.019414588436315498	NDUFB9
ENSG00000173812	0.6580993224017377	0.7652317702345788	0.0037758753581181624	-0.012947130277207591	0.020498880993443915	EIF1
ENSG00000110717	0.6634384931472522	0.7660952576758109	-0.003724850204708261	-0.020501189772397635	0.013051489362981115	NDUFS8
ENSG00000101439	0.6626534082737712	0.7660952576758109	0.0027798115805555655	-0.009709121547028977	0.015268744708140108	CST3
__ambiguous[ENSG00000277957+ENSG00000161960]	0.6623915693751954	0.7660952576758109	-0.0033333024087576183	-0.018296537822867696	0.01162993300535246	None
ENSG00000166145	0.6699812227041861	0.770093359430099	-0.00358673596941419	-0.02008205706281209	0.012908585123983707	SPINT1
ENSG00000130203	0.668505402235651	0.770093359430099	0.002857324811554996	-0.010221263870251055	0.015935913493361046	APOE
ENSG00000117984	0.6763666199604044	0.7756497935325738	0.002626945197435252	-0.009707490736887451	0.014961381131757956	CTSD
ENSG00000232112	0.6800382804194187	0.7780758357201587	0.003676052502845731	-0.013794219584192748	0.021146324589884212	TMA7
ENSG00000161011	0.682320274317029	0.7789044227363345	0.00348888315079635	-0.013217939713378299	0.020195706014970997	SQSTM1
ENSG00000111642	0.6853126752696408	0.780538354521231	0.0036119960579526636	-0.013858286240151615	0.02108227835605694	CHD4
ENSG00000161203	0.6889035377641485	0.7828449292774414	0.003280236524494479	-0.012778836651079775	0.01933930970006873	AP2M1
__ambiguous[ENSG00000177576+ENSG00000265681+ENSG00000215472]	0.7009982374414281	0.7947825821331385	0.0031438594587512563	-0.012903744169219874	0.019191463086722385	None
ENSG00000106400	0.7032785422605539	0.7955639618332058	0.0033329494249613937	-0.013817184525540517	0.020483083375463305	ZNHIT1
__ambiguous[ENSG00000273259+ENSG00000196136]	0.7247012381901372	0.8163523971889107	-0.002361933041151916	-0.015506540890055546	0.010782674807751715	None
ENSG00000160789	0.7249209287037527	0.8163523971889107	0.002493442924328219	-0.011394594449344613	0.01638148029800105	LMNA
ENSG00000127884	0.7309103444449926	0.8212475780280816	-0.002983326351601331	-0.01998524608104997	0.01401859337784731	ECHS1
ENSG00000231925	0.7368806520395794	0.8256851735313716	0.002423926157201718	-0.011715929367133147	0.016563781681536584	TAPBP
